review_id,text,relevance,sentiment,behaviours,barriers
a09ac2c6-f378-4451-b1c0-6c8cbb1c0c85,Nice,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Considered but didn't buy","Product appearance, Reviews/ratings, Size/Fit, Availability, Price"
5b14b963-96a0-4759-8c0d-1bdc79b18126,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
72178532-9214-4eca-ac6f-ba46039b030b,genuine product,Direct,positive,"Purchased, Compared products","Product appearance, Availability, Trust, Product comparison, Delivery"
eaaf0c01-c2d6-4dc7-9c2d-f0bcf6c528e7,excellent,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Availability, Price, Size/Fit, Delivery, Recommendations, Trust, Return/Exchange"
d1f14de6-a7b7-4b64-bea5-d94d6de629d1,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
f1c15e4a-6bbd-4850-8c02-5b662cb11362,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
b4f4692d-0856-4e1c-ae0b-3a0cb9855e54,all time favourite,Indirect,positive,"Wishlisted/Saved, Purchased","Price, Trust"
3f586488-48b4-47d1-8f39-50b12b653c22,excilent very nice product feeling good i am happy with original product,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Product appearance, Price, Product comparison, Availability, Product discovery, Size/Fit, Delivery, Recommendations, Trust"
0bc03714-2d2e-4bef-8d8f-9d1177ea68f3,so good,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Availability, Product appearance, Size/Fit, Price, Trust, Delivery, Recommendations, Return/Exchange, Product discovery"
89981235-90e2-4953-b0f4-c9bf6a133c14,"My experience with Myntra was overall very good and learning-oriented. The work environment was professional, and I got opportunities to learn new skills and improve my knowledge. The team members were supportive, and working with them helped me develop better communication, teamwork, and problem-solving skills. Although some tasks were challenging and required meeting deadlines, the overall experience was valuable and beneficial for my personal and professional growth.",Indirect,positive,"Purchased, Compared products, Considered but didn't buy, Wishlisted/Saved, Waiting","Product appearance, Availability, Recommendations, Product comparison, Return/Exchange, Size/Fit, Delivery, Price, Reviews/ratings, Product discovery, Quality uncertainty, Trust, Discount waiting, Choice overload"
2ae77beb-3728-4e1e-8afb-47a53315bc03,good 👍🏻😊,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Product appearance, Trust, Availability, Price, Recommendations, Return/Exchange, Product comparison"
1d0b4a53-2a0e-464e-ae8d-cf54571eb531,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
1dbf243e-4a80-4114-8ad6-ad0fcffe18b8,very good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Price, Product appearance, Availability, Delivery, Size/Fit, Recommendations"
61e0568e-6bcb-4157-ad38-66bf438166cb,great app,Indirect,positive,Purchased,"Product discovery, Delivery, Reviews/ratings"
21f905c4-7518-4321-9c6f-de730198c8da,I have been using myntra app from last 5 years and I loved the clothes collection,Indirect,positive,"Considered but didn't buy, Purchased, Compared products, Wishlisted/Saved",Product appearance
9597215f-014f-4808-8bf1-1544f8c872f5,this app to much good app i love it😍,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Choice overload, Product discovery, Recommendations, Reviews/ratings, Product comparison, Delivery, Size/Fit, Trust, Price, Return/Exchange, Availability, Product appearance"
b658b7e9-60ae-4e29-949f-c7a58ab478b7,very good experience,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Availability, Delivery, Trust, Price, Return/Exchange, Recommendations, Size/Fit"
2be7f27b-0a55-49f1-831e-f102ca9cf365,very nice,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Considered but didn't buy","Product appearance, Reviews/ratings, Price, Availability"
9d9df3c1-b50e-41b9-b4c2-681a56b5b1c9,reliable app for your purchase. thank u myntra,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Availability, Trust, Price, Product discovery, Product comparison, Delivery, Recommendations, Product appearance, Size/Fit, Reviews/ratings"
98f580be-b619-463e-bba4-0bd298138a1a,best app and provide good products,Direct,positive,"Compared products, Purchased, Wishlisted/Saved","Recommendations, Delivery, Product comparison, Product discovery, Reviews/ratings, Availability, Price, Product appearance, Trust"
651ddd5d-b7e0-439c-902c-823d1b128c74,Grt product,Indirect,neutral,"Purchased, Compared products, Considered but didn't buy","Product appearance, Product comparison, Trust, Reviews/ratings, Availability, Delivery, Product discovery, Price"
8d71d7d4-3f6e-43a6-8e92-4a3ae69a9d21,superb product and world class offers 🥰,Direct,positive,"Compared products, Purchased, Considered but didn't buy, Wishlisted/Saved","Price, Choice overload, Availability, Delivery, Product comparison, Size/Fit, Reviews/ratings, Product appearance, Recommendations, Product discovery"
c7e57c1b-6e37-49d7-9e7d-6298d408a8dc,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
a684ee8d-bee1-444b-affc-af86ff842ce7,best quality and love all products 💝😍,Indirect,positive,"Wishlisted/Saved, Purchased, Compared products","Reviews/ratings, Recommendations, Choice overload, Product comparison, Product discovery, Availability, Trust, Price, Size/Fit, Delivery"
72f9b110-9743-4c72-beaa-b26a6787a23f,I had a good experience with Myntra.,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Product appearance, Reviews/ratings, Product discovery, Product comparison, Size/Fit, Availability"
3269f0b7-3134-477a-be19-1bb7bf9c5893,best app,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Product comparison, Recommendations, Delivery, Product discovery, Reviews/ratings, Price, Availability"
c56b9e2a-4261-4b48-bf3c-df68ea28fc4d,i love to shop From. every time new style with good quality,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Product discovery, Product appearance, Availability, Product comparison, Size/Fit, Price, Reviews/ratings, Recommendations, Quality uncertainty"
877085d8-6cf5-4052-91d4-2258c1d78842,good and best,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Reviews/ratings, Availability, Recommendations, Delivery, Product appearance, Size/Fit, Price, Trust, Product comparison, Return/Exchange"
dbb82518-837a-4ac6-8da0-9ee641476c00,wonderful app for korean beauty products with fastest delivery,Direct,positive,"Purchased, Compared products","Product discovery, Delivery, Availability"
3b6fe325-ac11-4541-af36-9d30d2d0c92b,"the service is very poor, the order was placed on 6th of August and till 21st of August they were keep saying, give us 48 hours and now they just cancelled that order and even can not communicate on call properly, no proper answers.",Indirect,negative,"Purchased, Compared products, Waiting","Quality uncertainty, Availability, Delivery, Size/Fit, Price, Choice overload, Return/Exchange, Product appearance, Reviews/ratings, Recommendations, Trust"
512eef9c-ba49-4547-b897-5b4c5d124d0e,"easy to place order, return and exchange sizes or any other item on behalf of it.... 😍👍",Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Availability, Delivery, Return/Exchange, Product appearance, Size/Fit"
edebfeda-25a5-4a50-a52d-d4928c385e3b,the quality of products ordered from myntra is really good,Direct,positive,"Purchased, Compared products","Delivery, Price, Product comparison, Reviews/ratings, Size/Fit, Availability, Product discovery"
10884c85-2749-485d-84b7-a60e7f7c9c54,Nice shirt everyone check it,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Product appearance, Size/Fit, Reviews/ratings, Product comparison"
6facddec-9ff7-4183-9e7f-52bfff70dcd1,nice,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products","Product appearance, Reviews/ratings"
4b0dad9f-63da-48a9-871a-4c7ecbedb7c1,best expereience,Indirect,positive,"Purchased, Compared products",Availability
965b2508-03ef-4dfe-9f37-51844bb04ea9,nice portfolio of quality product,Direct,positive,"Compared products, Purchased, Wishlisted/Saved, Considered but didn't buy","Product appearance, Product comparison, Reviews/ratings, Delivery, Price, Availability, Size/Fit, Trust, Recommendations"
07428594-463b-49a9-944b-6f8a6d2d8954,nice,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products","Product appearance, Reviews/ratings"
39aad2bb-247f-41f9-8921-081bbe4b50da,love the app because it's so easy to navigate and shop on. love the product collection as well.,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy, Waiting","Product discovery, Product comparison, Size/Fit, Trust, Product appearance, Price, Recommendations, Delivery, Availability, Discount waiting, Reviews/ratings, Return/Exchange"
aeaa5815-c4be-47b9-a256-b5e428eda6a5,trusted app for style and fashion.,Direct,positive,"Purchased, Wishlisted/Saved, Considered but didn't buy, Compared products","Trust, Price, Size/Fit, Recommendations, Reviews/ratings, Product comparison"
105520c4-a6cf-450d-a217-8c141dd88ef7,good app and experience❤️,Indirect,positive,"Wishlisted/Saved, Purchased, Compared products","Reviews/ratings, Recommendations, Delivery, Product discovery, Trust"
4c572068-585a-420c-b878-675c1d82c001,it's more affordable app,Indirect,positive,"Purchased, Compared products","Price, Product comparison, Availability, Product discovery"
9f3fe3fa-dde9-433c-97b1-10f2d9b545f9,beautiful app 👌👌,Indirect,positive,"Purchased, Wishlisted/Saved","Recommendations, Product discovery, Price, Trust, Reviews/ratings, Availability, Product appearance, Product comparison, Size/Fit, Delivery"
e864f574-b08a-4a21-a0ad-b118368e779a,good experience,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Availability, Reviews/ratings, Delivery, Trust, Return/Exchange, Price"
2319f289-e7bf-4204-b35f-a506e62df732,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
47d630e1-c9fe-4f66-a6c5-f368ccd9cbf2,Very nice product and timely delivery,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Waiting","Availability, Product appearance, Delivery, Reviews/ratings, Price, Size/Fit, Discount waiting, Trust, Product comparison, Recommendations, Product discovery"
0d1b0f30-c1f6-4fff-8e97-6228f6e3968b,good 👍,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Availability, Trust, Product appearance"
851a32b6-083d-49ea-bf4d-e2bdaad1f253,very nice app,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved","Reviews/ratings, Delivery, Product discovery, Recommendations, Price, Trust, Product appearance"
c3eae885-67f5-4820-924e-9c4e2e1daac4,superb quality products,Direct,positive,"Compared products, Purchased, Wishlisted/Saved, Considered but didn't buy","Product comparison, Size/Fit, Availability, Reviews/ratings, Delivery, Trust, Recommendations"
a05621a2-790a-41af-a116-ab30dffd74c7,godddddd levell,Indirect,neutral,"Purchased, Considered but didn't buy","Product appearance, Reviews/ratings"
a05b0f59-d4ef-4d20-9213-566fb5026f54,good 😊,Indirect,positive,"Purchased, Wishlisted/Saved","Reviews/ratings, Availability"
3fb97055-bf8d-4bf2-a206-80a12953a879,i love myntra,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Product appearance, Product discovery, Reviews/ratings, Product comparison"
bda47870-bcb0-44d0-8f22-d0d63df32df9,Best for branded item purchase,Direct,positive,"Compared products, Purchased, Wishlisted/Saved","Recommendations, Product comparison, Product appearance, Price, Size/Fit, Availability, Reviews/ratings, Delivery, Product discovery"
2d8e9f30-31e6-4dbb-a63c-c09f3f0a5e93,very good app,Indirect,positive,"Purchased, Wishlisted/Saved, Considered but didn't buy","Reviews/ratings, Delivery, Product discovery, Recommendations, Price, Availability"
8ef5095a-050c-465c-8223-ccb022fa8ffe,very useful app.,Indirect,positive,"Purchased, Wishlisted/Saved","Delivery, Product discovery, Recommendations, Trust, Availability"
0cae188d-711e-492b-b772-4c06f7c7e4c9,nice product app online service best cosmetic thank you...,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Product appearance, Product discovery, Product comparison, Recommendations, Delivery, Price, Availability"
d1128843-dbc4-46b5-872a-a6bea3ad92d7,Excellent quality,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Size/Fit, Reviews/ratings, Product appearance, Price, Delivery, Product comparison, Trust, Recommendations"
76c4c34b-e1ad-4b86-9a0c-d6694497f111,one of the worst delivery apps i have every user,Indirect,negative,,Delivery
437b4028-e897-4651-b698-4d22937b2a71,👍🏻 nice,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Considered but didn't buy","Reviews/ratings, Product appearance"
f555478b-bebb-4ff5-a0f8-7218a1521613,very good aap 😊 trusted you,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Waiting","Trust, Reviews/ratings, Availability, Price"
4f4d663b-dedd-422d-bfe4-1b214acbac61,very helpful app Tqq myntra ❤️,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Product comparison, Product discovery"
9fcafec0-6024-49ce-bcee-f583e526154e,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
72905a54-85da-45ef-b479-1e9f9dd4d6bc,experience of shop from myntra is very good,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Price, Availability, Recommendations, Product comparison"
6042e7ec-5322-4f51-9b4f-3a0c4d593caf,very useful app,Indirect,positive,"Purchased, Wishlisted/Saved","Delivery, Product discovery, Recommendations"
66cbded7-a271-4927-a821-deb10d3c0f45,good experience 😃 myntra is good quality provided i am very happy myntra app but sometime delivery delayed sometime and easily exchange and return and refund so esliye no problem quality is good all products 👍my experience saying myntra is best app so i am telling anyone use myntra 🙏,Indirect,positive,"Purchased, Compared products, Waiting, Wishlisted/Saved","Return/Exchange, Recommendations, Delivery, Availability, Discount waiting, Quality uncertainty, Reviews/ratings, Product discovery, Product comparison, Price, Product appearance, Size/Fit, Trust"
40d1ef7e-d1de-4ec4-877c-0307097d0c2b,Good experience shoping in Myntra good quality products provided,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Price, Recommendations, Product discovery, Product appearance, Availability, Size/Fit, Product comparison, Delivery, Trust"
e21e70a8-8f6a-4399-a9d2-50300b4502be,love it!,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Reviews/ratings, Product appearance, Availability, Size/Fit, Price, Return/Exchange, Trust, Product discovery, Recommendations"
f56c7604-bf3a-4eba-9f47-f2f4fa4e6c72,one app for all fashion styles,Direct,neutral,Purchased,Availability
6c2a6daa-8755-45e3-b460-d7f71647894f,good 😊,Indirect,positive,"Purchased, Wishlisted/Saved","Reviews/ratings, Availability"
5ffb0d1a-6bd0-4da8-a6f6-41c522b61ded,"I have tried many shopping apps before but Mantra is the best in terms of product quality and shipping, everything is on time.Myntra's customer care support is also very good.And if I have to buy any beauty products or clothes, I prefer Myntra only.",Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Delivery, Product appearance, Discount waiting, Product comparison, Product discovery, Size/Fit, Quality uncertainty, Reviews/ratings, Choice overload, Price, Return/Exchange"
d97f2db1-44b6-4fe6-8edf-1ee806ec7439,I love ❤️ it,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Waiting","Reviews/ratings, Product appearance, Trust, Availability, Price, Return/Exchange, Size/Fit, Recommendations, Product discovery, Delivery, Quality uncertainty"
eee60eab-d4a3-4d96-a62d-3e623dfe178b,awesome shopping platform,Direct,positive,"Wishlisted/Saved, Purchased, Compared products, Considered but didn't buy","Product discovery, Product comparison, Price, Delivery, Product appearance, Recommendations, Availability, Reviews/ratings"
f25d3e59-d9c5-41eb-afd2-c0953aea1cd6,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
20f66bab-7934-4410-a724-716bd7acc480,good one platform,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Availability, Trust, Delivery, Product appearance, Price"
8a312c8e-7c32-4afe-9b5b-f95d4934dc3c,Wow this app is useful.😊,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Delivery, Product discovery, Recommendations, Product comparison, Reviews/ratings, Size/Fit, Price, Availability, Trust, Return/Exchange"
844df63e-c62b-47e8-93da-f3ceffe921c5,too good,Indirect,positive,"Purchased, Considered but didn't buy, Compared products, Wishlisted/Saved","Choice overload, Availability, Size/Fit, Price, Product appearance, Reviews/ratings, Delivery"
7ba0212e-f760-4d93-abc3-64cf07f32235,nice,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products","Product appearance, Reviews/ratings"
deb8d2a8-475b-4570-965b-b258d5f71da3,gudd,Indirect,neutral,"Purchased, Considered but didn't buy",
aee09ffd-3b1c-469c-b4fe-b2e186d167c9,nicee app,Indirect,positive,Purchased,Product discovery
2c0b9714-3cf8-4da5-9aca-6d0bcfdd7be5,very good app,Indirect,positive,"Purchased, Wishlisted/Saved, Considered but didn't buy","Reviews/ratings, Delivery, Product discovery, Recommendations, Price, Availability"
2ba06451-666a-477e-9d8d-a9cb26ba3327,well,Indirect,neutral,"Purchased, Considered but didn't buy, Compared products","Availability, Product appearance"
ee0b7c11-edcc-4574-9d42-91f70a6d0c75,"such a amazing product, I am also using since 2 year",Direct,positive,"Compared products, Purchased, Wishlisted/Saved","Reviews/ratings, Delivery, Product comparison, Product discovery, Price, Availability"
8494c7cd-6a98-470a-9882-248fc0656598,very nice and excellent,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Product appearance, Reviews/ratings, Price, Availability, Size/Fit, Delivery, Recommendations, Trust, Product comparison, Return/Exchange, Product discovery, Discount waiting"
9f783af2-f0c7-4380-89d6-6556660eb2b0,best,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products, Considered but didn't buy","Availability, Recommendations, Reviews/ratings, Price, Product appearance"
f469dde2-febd-45e7-b356-cafbcaf26890,very good product,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Reviews/ratings, Availability, Delivery, Size/Fit, Product comparison, Price, Product appearance, Trust, Product discovery, Recommendations, Return/Exchange"
760fbddd-6b6f-4fad-8857-5ad3f1a690dc,expensive clothes in affordable price,Direct,neutral,"Purchased, Wishlisted/Saved, Compared products","Availability, Product comparison, Price, Product appearance, Size/Fit, Recommendations, Product discovery"
1e37a4fd-9a36-41ab-982f-eaae4feafec4,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
f3e9442a-d4f0-480f-855b-db7ee28fcbc7,einhave best experience,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Product comparison, Availability, Reviews/ratings, Price, Recommendations"
90534819-a6f3-4dd0-8a71-5c5c7c971ce2,very good experience 💯,Direct,positive,"Wishlisted/Saved, Purchased, Compared products","Reviews/ratings, Availability, Delivery, Trust, Recommendations, Return/Exchange, Price"
a999cd62-460e-4ed0-ba0e-560d424182b9,super fast,Direct,positive,"Purchased, Wishlisted/Saved, Compared products","Delivery, Availability"
464a0ec9-071a-4cc0-9d9e-fe74e4166195,very nice product 💯 and good 👍👍👍 price 💯,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Price, Reviews/ratings, Product comparison, Recommendations, Delivery, Availability, Size/Fit, Product appearance, Product discovery, Discount waiting, Trust"
2d7084f6-4a34-4002-927e-a504b9f125ba,very good products..,Indirect,positive,"Compared products, Purchased, Considered but didn't buy, Wishlisted/Saved","Reviews/ratings, Product comparison, Availability, Price, Size/Fit, Product appearance, Delivery, Product discovery, Recommendations"
4052da7d-0ef5-41a1-bd49-6a13cc502964,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
754c3d79-c1b1-4b46-8a8f-4979589c924c,nyc clothh♥️,Indirect,positive,"Purchased, Considered but didn't buy","Size/Fit, Reviews/ratings"
d74bf3b4-1865-417c-9f7d-2cf2968c44aa,it's so amazing,Indirect,positive,"Wishlisted/Saved, Compared products, Purchased","Choice overload, Availability, Reviews/ratings, Product appearance, Price, Product discovery, Trust, Recommendations"
9fbff306-14a0-4bfd-89c2-6001f15de435,"Extremely poor experience with Myntra. My dress arrived without the loop tag, so I requested a return, but the pickup was refused because of a tag that was missing when I received it. I’ve spoken to 6–7 agents, wasted hours explaining the same issue, and still have to wait until 25th Aug. I need a replacement by 26th Aug, so I may now have to pay twice because of Myntra’s failure. Worst part: an agent rudely disconnected my call when I asked for a senior representative. Absolutely unacceptable.",Indirect,negative,"Waiting, Purchased, Wishlisted/Saved, Compared products, Considered but didn't buy","Quality uncertainty, Return/Exchange, Choice overload, Discount waiting, Reviews/ratings, Delivery, Availability, Product appearance, Product discovery, Product comparison, Size/Fit, Recommendations, Price, Trust"
7e36b120-dfb0-4940-806a-9347878b9c40,good good not bad,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Availability, Product appearance, Product comparison, Size/Fit, Price, Return/Exchange, Trust, Delivery, Recommendations"
217c8968-1c0f-4c4a-84c1-ecbbcb109005,great,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Availability, Reviews/ratings, Product appearance"
340c88e3-8f12-473d-9fa2-90a217db71bf,goin well till 5 days baxk unexpectedly deactivated my account with no reason dont know why,Indirect,negative,,"Quality uncertainty, Reviews/ratings, Availability"
230a999a-1f1d-4db3-80d1-0f75a96c1b6e,super,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Availability, Product appearance, Size/Fit"
da49186d-e78e-409d-82c9-59f51ce54cc2,"such a beautiful cup set ☕️☕️commendable Packaging ,design is so cute and as per my expectation.Thank so much myntra for this beautiful cup set.",Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Recommendations, Choice overload, Delivery, Product discovery, Size/Fit, Price, Availability, Product comparison, Trust, Return/Exchange"
2afc5c01-41e6-4c35-b6e3-84c5a3ae55ca,best clothe shopping app,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Price, Product comparison, Size/Fit, Delivery, Recommendations"
d823fb88-b8a4-4b27-a7bd-6c79fedf18cb,"Extremely disappointing experience with Myntra. I ordered Plix Jamun Clarifying Fruity Toner, but the product arrived broken and leaking despite the packaging being unopened. This is clearly unacceptable, especially for a skincare product. What’s even more frustrating is that it has now been 5 days since I raised the issue, and there has been no proper resolution or meaningful action from Myntra. literally the worst shopping app they don't care about the customer at all.",Indirect,negative,"Purchased, Compared products, Waiting, Wishlisted/Saved, Considered but didn't buy","Quality uncertainty, Availability, Product appearance, Product discovery, Choice overload, Reviews/ratings, Return/Exchange, Delivery, Discount waiting, Trust, Product comparison, Price, Recommendations, Size/Fit"
fa57fd79-c1c4-4033-8efd-65c2c5d16ec4,Great,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Availability, Reviews/ratings, Product appearance"
aacdf105-f6f3-4d89-9ecf-85bfaea59e2b,fantastic app,Indirect,positive,"Wishlisted/Saved, Purchased, Considered but didn't buy, Compared products","Product discovery, Delivery, Reviews/ratings, Recommendations, Trust, Availability, Product comparison, Price, Size/Fit"
e5e3eadb-c3ec-4231-90b3-ad7d9caff783,very nice easy returns and exchange,Direct,positive,"Purchased, Compared products","Return/Exchange, Price, Availability, Size/Fit, Product appearance"
c42b5725-f2a2-468b-ad43-4fc3dd4a9a40,good product love it,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Reviews/ratings, Product appearance, Availability, Size/Fit, Delivery, Recommendations, Price, Product discovery, Trust, Product comparison, Return/Exchange"
5c5dfb03-a8fb-4f1d-8f0c-3319a44af195,Good and effortless ordering experience and let's not say anything about the quality and affordability of the products. The range is vivid and thus making it accessible for all lovelies out there! 🌟🌟🌟❤️❤️,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Product appearance, Delivery, Availability, Product discovery, Reviews/ratings, Size/Fit, Price, Trust, Recommendations, Discount waiting, Choice overload"
12410cf9-df62-416e-a8bd-90467af55e90,Its been years of using Myntra and it's my go to app for shopping but now repeatedly delivering wrong products. So disappointed with their service. Either change your sellers or improve your service.👎,Indirect,negative,"Compared products, Purchased","Delivery, Product discovery, Size/Fit, Quality uncertainty, Product comparison, Reviews/ratings, Price"
0071162a-a0f9-436f-b05c-772f0ed17bd6,best app,Indirect,positive,"Purchased, Wishlisted/Saved, Compared products","Product comparison, Recommendations, Delivery, Product discovery, Reviews/ratings, Price, Availability"
10d745aa-9f8c-4775-9cbe-8c8619e48210,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
5abf4a0f-5a41-4a2a-8186-7c82ec825971,extraordinary 🤩,Direct,positive,,Choice overload
967e1766-dafc-49d2-8378-c5909f3bb705,best app for shopping,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Product discovery, Price, Product comparison, Delivery, Recommendations, Size/Fit, Product appearance"
946603a7-6b6a-4265-99bd-a7ecbfc51a85,good 😊,Indirect,positive,"Purchased, Wishlisted/Saved","Reviews/ratings, Availability"
f05d081e-2423-4a27-9e9b-709d3d8f5a58,excellent,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Availability, Price, Size/Fit, Delivery, Recommendations, Trust, Return/Exchange"
1250489d-2be3-437e-b5f3-fe890c409a7b,nice,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved, Compared products","Product appearance, Reviews/ratings"
12d9a26f-704c-4eb6-838b-ff16a8b22bbe,best product quality,Direct,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Product comparison, Availability, Delivery, Size/Fit, Reviews/ratings, Recommendations, Trust, Price"
47b850f9-cb58-4538-8e69-65dadafe898d,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
064a0d62-a5a9-402c-9375-6cb396a31020,nice shop app,Indirect,positive,"Purchased, Considered but didn't buy, Wishlisted/Saved",Product discovery
4b647bf7-f4e4-4941-a2d3-ff23d99d39a7,excellent,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Availability, Price, Size/Fit, Delivery, Recommendations, Trust, Return/Exchange"
770a18ce-2cfa-4fc2-8325-f698acbec429,very affordable shopping app,Indirect,positive,"Wishlisted/Saved, Purchased, Compared products","Price, Delivery, Product discovery, Product comparison, Availability, Size/Fit"
30c1b6dd-e8bc-436f-897c-7818d541a63f,good,Indirect,positive,"Purchased, Compared products, Wishlisted/Saved, Considered but didn't buy","Availability, Reviews/ratings, Product appearance, Recommendations, Size/Fit, Quality uncertainty, Trust, Price"
545768df-d692-4f24-a47f-aa512d842883,excellent 👌👌👌👌💗💗💗,Direct,positive,"Purchased, Compared products, Wishlisted/Saved","Reviews/ratings, Product appearance, Price, Availability, Trust, Product comparison, Recommendations, Delivery, Return/Exchange, Size/Fit, Product discovery"
